PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Maryland,2011,2,X,2.36271,X,X,X,X,X,X,219,19,9269
States,Massachusetts,2011,2,X,1.69167,X,X,X,X,X,X,407,51,24059
States,Michigan,2011,2,X,0.833662,X,X,X,X,X,X,127,51,15234
States,Minnesota,2011,2,X,1.06915,X,X,X,X,X,X,47,14,4396
States,Mississippi,2011,2,X,5.94459,X,X,X,X,X,X,899,45,15123
States,Missouri,2011,2,X,2.35408,X,X,X,X,X,X,194,32,8241
States,Montana,2011,2,X,0.221926,X,X,X,X,X,X,5,6,2253
States,Nebraska,2011,2,X,2.95939,X,X,X,X,X,X,86,15,2906
States,Nevada,2011,2,X,3.31421,X,X,X,X,X,X,618,38,18647
States,New Hampshire,2011,2,X,0.231774,X,X,X,X,X,X,11,29,4746
States,New Jersey,2011,2,X,4.97268,X,X,X,X,X,X,273,25,5490
States,New Mexico,2011,2,X,2.89821,X,X,X,X,X,X,250,26,8626
States,New York,2011,2,X,3.45107,X,X,X,X,X,X,383,101,11098
States,North Carolina,2011,2,X,2.53445,X,X,X,X,X,X,469,77,18505
States,North Dakota,2011,2,X,0.118133,X,X,X,X,X,X,2,10,1693
States,Ohio,2011,2,X,1.17144,X,X,X,X,X,X,189,47,16134
States,Oklahoma,2011,2,X,5.76184,X,X,X,X,X,X,180,18,3124
States,Oregon,2011,2,X,1.64506,X,X,X,X,X,X,66,20,4012
States,Pennsylvania,2011,2,X,2.3239,X,X,X,X,X,X,322,61,13856
States,Rhode Island,2011,2,X,0.415937,X,X,X,X,X,X,19,21,4568
States,South Carolina,2011,2,X,2.46609,X,X,X,X,X,X,140,22,5677
